pairID,predicted_label
4882407625.jpg#0r1e,1.0
4882407625.jpg#0r1c,1.0
309777765.jpg#0r1e,1.0
309777765.jpg#0r1n,1.0
309777765.jpg#0r1c,0.0
3453019315.jpg#0r1e,1.0
3453019315.jpg#0r1n,1.0
3453019315.jpg#0r1c,2.0
418396886.jpg#2r1e,2.0
418396886.jpg#2r1n,1.0
418396886.jpg#2r1c,0.0
4923271302.jpg#2r1c,0.0
4923271302.jpg#2r1n,1.0
4923271302.jpg#2r1e,1.0
4643130562.jpg#1r1c,1.0
4643130562.jpg#1r1n,0.0
4643130562.jpg#1r1e,2.0
2869009633.jpg#3r1c,2.0
2869009633.jpg#3r1n,0.0
2869009633.jpg#3r1e,1.0
2393298349.jpg#1r1e,0.0
2393298349.jpg#1r1n,2.0
2393298349.jpg#1r1c,1.0
4626025364.jpg#1r1e,2.0
4626025364.jpg#1r1c,0.0
4626025364.jpg#1r1n,0.0
3504379205.jpg#0r1c,0.0
3504379205.jpg#0r1e,1.0
3504379205.jpg#0r1n,2.0
3224560800.jpg#1r1c,2.0
3224560800.jpg#1r1n,2.0
3224560800.jpg#1r1e,1.0
521658170.jpg#0r1n,2.0
521658170.jpg#0r1c,0.0
521658170.jpg#0r1e,1.0
7677915788.jpg#1r1c,1.0
7677915788.jpg#1r1n,0.0
7677915788.jpg#1r1e,0.0
4808132639.jpg#1r1c,0.0
4808132639.jpg#1r1e,1.0
4808132639.jpg#1r1n,0.0
2844202978.jpg#1r1n,1.0
2844202978.jpg#1r1c,1.0
2844202978.jpg#1r1e,1.0
2844202978.jpg#2r1c,1.0
2844202978.jpg#2r1n,2.0
2844202978.jpg#2r1e,0.0
4814925108.jpg#3r1c,1.0
4814925108.jpg#3r1n,1.0
4814925108.jpg#3r1e,0.0
3520050692.jpg#3r1n,1.0
3520050692.jpg#3r1c,2.0
3520050692.jpg#3r1e,0.0
3125809653.jpg#2r1n,2.0
3125809653.jpg#2r1c,0.0
3125809653.jpg#2r1e,1.0
2369452202.jpg#4r1n,1.0
2369452202.jpg#4r1c,0.0
2369452202.jpg#4r1e,2.0
4857558207.jpg#4r1n,2.0
4857558207.jpg#4r1c,1.0
4857558207.jpg#4r1e,0.0
3709030554.jpg#2r1n,2.0
3709030554.jpg#2r1e,0.0
3709030554.jpg#2r1c,1.0
345852737.jpg#1r1c,2.0
345852737.jpg#1r1n,1.0
345852737.jpg#1r1e,1.0
345852737.jpg#2r1n,2.0
345852737.jpg#2r1c,1.0
345852737.jpg#2r1e,1.0
5532294954.jpg#2r1e,1.0
5532294954.jpg#2r1c,2.0
5532294954.jpg#2r1n,1.0
5532294954.jpg#3r1n,1.0
5532294954.jpg#3r1e,2.0
5532294954.jpg#3r1c,0.0
5532294954.jpg#1r1n,0.0
5532294954.jpg#1r1e,2.0
5532294954.jpg#1r1c,2.0
218211630.jpg#1r1e,0.0
218211630.jpg#1r1n,1.0
218211630.jpg#1r1c,0.0
4889181219.jpg#2r1c,2.0
4889181219.jpg#2r1e,2.0
4889181219.jpg#2r1n,1.0
7787559214.jpg#3r1e,0.0
7787559214.jpg#3r1n,1.0
7787559214.jpg#3r1c,1.0
399212516.jpg#4r1c,1.0
399212516.jpg#4r1n,0.0
399212516.jpg#4r1e,1.0
7296139106.jpg#0r1c,2.0
7296139106.jpg#0r1e,0.0
7296139106.jpg#0r1n,1.0
1434607942.jpg#0r1e,0.0
1434607942.jpg#0r1c,2.0
1434607942.jpg#0r1n,1.0
4986921677.jpg#1r1n,0.0
4986921677.jpg#1r1e,2.0
4986921677.jpg#1r1c,1.0
2306799249.jpg#0r1c,2.0
2306799249.jpg#0r1e,1.0
2306799249.jpg#0r1n,1.0
523991446.jpg#0r1e,2.0
523991446.jpg#0r1c,1.0
523991446.jpg#0r1n,0.0
3458125058.jpg#0r1n,1.0
3458125058.jpg#0r1c,0.0
3458125058.jpg#0r1e,0.0
2326294409.jpg#2r1c,2.0
2326294409.jpg#2r1n,0.0
2326294409.jpg#2r1e,1.0
938012664.jpg#2r1n,2.0
938012664.jpg#2r1c,0.0
938012664.jpg#2r1e,0.0
9268793.jpg#1r1c,1.0
9268793.jpg#1r1e,2.0
9268793.jpg#1r1n,2.0
6923722761.jpg#0r1c,1.0
6923722761.jpg#0r1n,2.0
6923722761.jpg#0r1e,0.0
3992703753.jpg#2r1n,2.0
3992703753.jpg#2r1c,0.0
3992703753.jpg#2r1e,0.0
3138954134.jpg#2r1e,1.0
3138954134.jpg#2r1c,2.0
3138954134.jpg#2r1n,0.0
4446142718.jpg#2r1n,1.0
4446142718.jpg#2r1e,1.0
4446142718.jpg#2r1c,0.0
2370221025.jpg#4r1c,1.0
2370221025.jpg#4r1e,2.0
2370221025.jpg#4r1n,2.0
332045444.jpg#0r1e,0.0
332045444.jpg#0r1n,1.0
332045444.jpg#0r1c,0.0
7123721879.jpg#3r1e,1.0
7123721879.jpg#3r1n,2.0
7123721879.jpg#3r1c,0.0
947664583.jpg#2r1e,0.0
947664583.jpg#2r1n,1.0
947664583.jpg#2r1c,2.0
3613323772.jpg#4r1n,2.0
3613323772.jpg#4r1c,1.0
3613323772.jpg#4r1e,2.0
4187922589.jpg#4r1e,1.0
4187922589.jpg#4r1c,0.0
4187922589.jpg#4r1n,2.0
4274214534.jpg#4r1n,1.0
4274214534.jpg#4r1e,2.0
4274214534.jpg#4r1c,2.0
2856564292.jpg#1r1n,2.0
2856564292.jpg#1r1c,0.0
2856564292.jpg#1r1e,0.0
2856564292.jpg#0r1n,1.0
2856564292.jpg#0r1c,1.0
2856564292.jpg#0r1e,2.0
3443030942.jpg#3r1n,1.0
3443030942.jpg#3r1c,0.0
3443030942.jpg#3r1e,1.0
4805584627.jpg#0r1e,1.0
4805584627.jpg#0r1n,0.0
4805584627.jpg#0r1c,0.0
2221818690.jpg#0r1e,2.0
2221818690.jpg#0r1n,1.0
2221818690.jpg#0r1c,2.0
526328385.jpg#1r1c,1.0
526328385.jpg#1r1n,0.0
526328385.jpg#1r1e,1.0
4594797592.jpg#0r1n,0.0
4594797592.jpg#0r1e,0.0
4594797592.jpg#0r1c,0.0
4797784790.jpg#0r1c,0.0
4797784790.jpg#0r1n,1.0
4797784790.jpg#0r1e,0.0
3550459890.jpg#0r1c,2.0
3550459890.jpg#0r1e,0.0
3550459890.jpg#0r1n,1.0
4603494357.jpg#0r1n,1.0
4603494357.jpg#0r1c,1.0
4603494357.jpg#0r1e,0.0
3374054694.jpg#0r1n,2.0
3374054694.jpg#0r1c,2.0
3374054694.jpg#0r1e,1.0
2392460773.jpg#3r1c,0.0
2392460773.jpg#3r1n,1.0
2392460773.jpg#3r1e,2.0
3532476966.jpg#1r1c,1.0
3532476966.jpg#1r1n,2.0
3532476966.jpg#1r1e,1.0
4239856300.jpg#1r1n,0.0
4239856300.jpg#1r1e,1.0
4239856300.jpg#1r1c,2.0
2902269566.jpg#0r1n,0.0
2902269566.jpg#0r1e,2.0
2902269566.jpg#0r1c,0.0
399054696.jpg#2r1e,2.0
399054696.jpg#2r1n,2.0
399054696.jpg#2r1c,1.0
4570069538.jpg#1r1n,0.0
4570069538.jpg#1r1c,2.0
4570069538.jpg#1r1e,0.0
2391812384.jpg#0r1n,0.0
2391812384.jpg#0r1c,0.0
3520050692.jpg#1r1c,0.0
3520050692.jpg#1r1e,0.0
3520050692.jpg#1r1n,2.0
3337174014.jpg#0r1n,1.0
3337174014.jpg#0r1c,1.0
3337174014.jpg#0r1e,1.0
6981039831.jpg#0r1c,2.0
6981039831.jpg#0r1e,0.0
6981039831.jpg#0r1n,2.0
3859858162.jpg#1r1c,2.0
3859858162.jpg#1r1e,1.0
3859858162.jpg#1r1n,0.0
2865725777.jpg#3r1c,0.0
2865725777.jpg#3r1n,2.0
2865725777.jpg#3r1e,0.0
4944827656.jpg#2r1c,0.0
4944827656.jpg#2r1e,1.0
4944827656.jpg#2r1n,0.0
110226481.jpg#1r1e,1.0
110226481.jpg#1r1c,0.0
110226481.jpg#1r1n,1.0
3122773470.jpg#0r1c,0.0
3122773470.jpg#0r1e,2.0
3122773470.jpg#0r1n,0.0
3663125350.jpg#4r1c,2.0
3663125350.jpg#4r1n,2.0
3663125350.jpg#4r1e,1.0
2900274587.jpg#0r1c,0.0
2900274587.jpg#0r1n,2.0
2900274587.jpg#0r1e,0.0
3576840040.jpg#1r1n,1.0
3576840040.jpg#1r1e,0.0
3576840040.jpg#1r1c,2.0
3338590946.jpg#4r1c,0.0
3338590946.jpg#4r1e,1.0
3338590946.jpg#4r1n,0.0
2712331670.jpg#0r1e,0.0
2712331670.jpg#0r1n,0.0
2712331670.jpg#0r1c,0.0
4027325112.jpg#0r1c,1.0
4027325112.jpg#0r1n,1.0
4027325112.jpg#0r1e,0.0
5890401192.jpg#1r1n,1.0
5890401192.jpg#1r1e,0.0
5890401192.jpg#1r1c,2.0
3364258732.jpg#0r1n,2.0
3364258732.jpg#0r1e,2.0
3364258732.jpg#0r1c,2.0
2537611154.jpg#2r1c,0.0
2537611154.jpg#2r1n,1.0
2537611154.jpg#2r1e,0.0
4873020182.jpg#0r1n,2.0
4873020182.jpg#0r1e,1.0
4873020182.jpg#0r1c,2.0
2987195421.jpg#0r1e,1.0
2987195421.jpg#0r1c,2.0
2987195421.jpg#0r1n,0.0
6891956806.jpg#0r1c,1.0
6891956806.jpg#0r1n,1.0
6891956806.jpg#0r1e,1.0
86132021.jpg#0r1e,0.0
86132021.jpg#0r1n,1.0
86132021.jpg#0r1c,1.0
4650367147.jpg#1r1n,0.0
4650367147.jpg#1r1e,2.0
4650367147.jpg#1r1c,2.0
4756096563.jpg#4r1e,1.0
4756096563.jpg#4r1n,1.0
2264439641.jpg#0r1n,0.0
2264439641.jpg#0r1e,1.0
2264439641.jpg#0r1c,2.0
3599895386.jpg#4r1e,1.0
3599895386.jpg#4r1n,2.0
3599895386.jpg#4r1c,0.0
3627011534.jpg#0r1n,2.0
3627011534.jpg#0r1e,2.0
3627011534.jpg#0r1c,0.0
3949924354.jpg#1r1e,2.0
3949924354.jpg#1r1n,2.0
3949924354.jpg#1r1c,1.0
1145770960.jpg#4r1n,1.0
1145770960.jpg#4r1c,2.0
1145770960.jpg#4r1e,1.0
3214573346.jpg#3r1n,0.0
3214573346.jpg#3r1e,2.0
3214573346.jpg#3r1c,0.0
89202781.jpg#0r1e,0.0
89202781.jpg#0r1c,1.0
89202781.jpg#0r1n,1.0
7599430126.jpg#2r1e,0.0
7599430126.jpg#2r1c,1.0
7599430126.jpg#2r1n,2.0
90123355.jpg#1r1c,0.0
90123355.jpg#1r1n,0.0
90123355.jpg#1r1e,0.0
1626754053.jpg#3r1e,1.0
1626754053.jpg#3r1c,1.0
1626754053.jpg#3r1n,1.0
4614811971.jpg#0r1c,1.0
4614811971.jpg#0r1n,1.0
4614811971.jpg#0r1e,0.0
2966190737.jpg#2r1e,1.0
2966190737.jpg#2r1c,2.0
4747501990.jpg#4r1c,0.0
4747501990.jpg#4r1n,2.0
4747501990.jpg#4r1e,0.0
3053000489.jpg#0r1c,2.0
3053000489.jpg#0r1e,0.0
4018050099.jpg#1r1n,2.0
4018050099.jpg#1r1e,2.0
4018050099.jpg#1r1c,2.0
3286543624.jpg#4r1e,1.0
3286543624.jpg#4r1c,0.0
3286543624.jpg#4r1n,2.0
3328380165.jpg#0r1c,1.0
3328380165.jpg#0r1n,0.0
3328380165.jpg#0r1e,2.0
3396817186.jpg#1r1e,2.0
3396817186.jpg#1r1c,1.0
2574886804.jpg#1r1n,1.0
2574886804.jpg#1r1c,2.0
2574886804.jpg#1r1e,0.0
22779038.jpg#0r2e,1.0
22779038.jpg#0r1n,0.0
22779038.jpg#0r1c,1.0
22779038.jpg#0r1e,0.0
22779038.jpg#0r2n,1.0
22779038.jpg#0r2c,0.0
4436269309.jpg#1r1c,1.0
4436269309.jpg#1r1n,0.0
4436269309.jpg#1r1e,2.0
2412281172.jpg#0r1e,2.0
2412281172.jpg#0r1c,1.0
2412281172.jpg#0r1n,2.0
3604384157.jpg#0r1c,2.0
3604384157.jpg#0r1n,0.0
3604384157.jpg#0r1e,1.0
491564019.jpg#3r1n,1.0
491564019.jpg#3r1e,1.0
491564019.jpg#3r1c,0.0
2245916742.jpg#1r1e,1.0
2245916742.jpg#1r1c,0.0
2245916742.jpg#1r1n,2.0
2154062056.jpg#3r1c,1.0
2154062056.jpg#3r1n,2.0
2154062056.jpg#3r1e,1.0
2154062056.jpg#2r1n,1.0
2154062056.jpg#2r1c,0.0
2154062056.jpg#2r1e,2.0
3248676970.jpg#2r1e,0.0
3248676970.jpg#2r1c,2.0
3248676970.jpg#2r1n,1.0
207216904.jpg#3r1e,1.0
207216904.jpg#3r1n,2.0
207216904.jpg#3r1c,0.0
3005512395.jpg#3r1n,2.0
3005512395.jpg#3r1c,1.0
3005512395.jpg#3r1e,0.0
2443938628.jpg#1r1n,0.0
2443938628.jpg#1r1e,1.0
2443938628.jpg#1r1c,2.0
3173690688.jpg#4r1e,2.0
3173690688.jpg#4r1n,1.0
3173690688.jpg#4r1c,1.0
5369771639.jpg#3r1n,0.0
5369771639.jpg#3r1c,2.0
5369771639.jpg#3r1e,1.0
2730560023.jpg#0r1e,0.0
2730560023.jpg#0r1c,2.0
2730560023.jpg#0r1n,1.0
2802539497.jpg#0r1n,2.0
2802539497.jpg#0r1c,0.0
2802539497.jpg#0r1e,2.0
7724309570.jpg#0r1n,1.0
7724309570.jpg#0r1e,1.0
7724309570.jpg#0r1c,0.0
7142712929.jpg#1r1n,0.0
7142712929.jpg#1r1c,1.0
7142712929.jpg#1r1e,2.0
4732721001.jpg#1r1n,1.0
4732721001.jpg#1r1e,0.0
4732721001.jpg#1r1c,2.0
2049646140.jpg#4r1e,0.0
2049646140.jpg#4r1n,1.0
2049646140.jpg#4r1c,0.0
4344231645.jpg#1r1n,2.0
4344231645.jpg#1r1c,1.0
4344231645.jpg#1r1e,0.0
4262694145.jpg#0r1n,2.0
4262694145.jpg#0r1c,0.0
4262694145.jpg#0r1e,2.0
3421789737.jpg#2r1n,1.0
3421789737.jpg#2r1c,0.0
944424269.jpg#2r1c,1.0
944424269.jpg#2r1n,2.0
944424269.jpg#2r1e,0.0
4519321887.jpg#3r1n,2.0
4519321887.jpg#3r1e,1.0
4519321887.jpg#3r1c,0.0
3403797144.jpg#2r1n,2.0
3403797144.jpg#2r1e,1.0
3403797144.jpg#2r1c,2.0
3403797144.jpg#4r1n,0.0
3403797144.jpg#4r1c,1.0
3403797144.jpg#4r1e,2.0
2100433835.jpg#4r1e,1.0
2100433835.jpg#4r1c,1.0
2100433835.jpg#4r1n,2.0
5293641153.jpg#0r1e,1.0
5293641153.jpg#0r1c,2.0
5293641153.jpg#0r1n,2.0
5690229093.jpg#3r1n,0.0
5690229093.jpg#3r1c,0.0
5690229093.jpg#3r1e,1.0
3569329986.jpg#4r1e,1.0
3569329986.jpg#4r1n,2.0
3569329986.jpg#4r1c,0.0
3726170067.jpg#1r1e,1.0
3726170067.jpg#1r1c,1.0
3726170067.jpg#1r1n,2.0
4894267064.jpg#4r1c,1.0
4894267064.jpg#4r1e,2.0
4894267064.jpg#4r1n,1.0
3348208268.jpg#0r1e,2.0
3348208268.jpg#0r1c,0.0
3348208268.jpg#0r1n,1.0
1785224814.jpg#1r1c,0.0
1785224814.jpg#1r1e,2.0
1785224814.jpg#1r1n,1.0
7099257151.jpg#2r1n,2.0
7099257151.jpg#2r1c,1.0
7099257151.jpg#2r1e,1.0
2945685284.jpg#3r1e,0.0
2945685284.jpg#3r1n,0.0
2945685284.jpg#3r1c,1.0
2256320794.jpg#1r1e,0.0
2256320794.jpg#1r1c,1.0
2256320794.jpg#1r1n,2.0
3706019147.jpg#4r1e,1.0
3706019147.jpg#4r1n,2.0
3706019147.jpg#4r1c,1.0
2102581664.jpg#4r1e,1.0
2102581664.jpg#4r1c,0.0
2102581664.jpg#4r1n,1.0
7981321611.jpg#0r1n,2.0
7981321611.jpg#0r1c,0.0
7981321611.jpg#0r1e,1.0
6323932349.jpg#1r1e,1.0
6323932349.jpg#1r1n,0.0
6323932349.jpg#1r1c,2.0
5070037637.jpg#3r1n,1.0
5070037637.jpg#3r1e,2.0
5070037637.jpg#3r1c,0.0
5070037637.jpg#0r1c,0.0
5070037637.jpg#0r1e,2.0
5070037637.jpg#0r1n,1.0
329363857.jpg#0r1n,0.0
329363857.jpg#0r1e,1.0
329363857.jpg#0r1c,2.0
2310231104.jpg#2r1c,2.0
2310231104.jpg#2r1n,0.0
2310231104.jpg#2r1e,1.0
2088052469.jpg#0r1c,1.0
2088052469.jpg#0r1n,0.0
2088052469.jpg#0r1e,2.0
3084018061.jpg#3r1n,1.0
3084018061.jpg#3r1c,0.0
3084018061.jpg#3r1e,2.0
2088052469.jpg#3r1n,2.0
2088052469.jpg#3r1e,2.0
2088052469.jpg#3r1c,0.0
245895500.jpg#4r1c,2.0
245895500.jpg#4r1e,1.0
245895500.jpg#4r1n,0.0
4574110851.jpg#0r1e,0.0
4574110851.jpg#0r1c,2.0
4574110851.jpg#0r1n,0.0
3345621370.jpg#3r1e,0.0
3345621370.jpg#3r1c,1.0
3345621370.jpg#3r1n,0.0
6369067441.jpg#2r1n,2.0
6369067441.jpg#2r1e,1.0
6369067441.jpg#2r1c,1.0
1176580356.jpg#4r1e,0.0
1176580356.jpg#4r1c,1.0
1176580356.jpg#4r1n,1.0
7996627802.jpg#0r1e,2.0
7996627802.jpg#0r1c,0.0
7996627802.jpg#0r1n,2.0
2561212119.jpg#2r1e,0.0
2561212119.jpg#2r1n,2.0
2561212119.jpg#2r1c,1.0
4328442305.jpg#3r1n,1.0
4328442305.jpg#3r1e,0.0
4328442305.jpg#3r1c,0.0
4930663116.jpg#1r1n,1.0
4930663116.jpg#1r1c,2.0
4930663116.jpg#1r1e,0.0
3274758325.jpg#2r1c,1.0
3274758325.jpg#2r1e,2.0
3274758325.jpg#2r1n,2.0
3274758325.jpg#3r1c,1.0
3274758325.jpg#3r1e,2.0
3274758325.jpg#3r1n,2.0
3293751136.jpg#4r1e,0.0
3293751136.jpg#4r1n,1.0
3293751136.jpg#4r1c,2.0
3385956569.jpg#0r1n,2.0
3385956569.jpg#0r1c,1.0
3385956569.jpg#0r1e,0.0
245307666.jpg#1r1e,1.0
245307666.jpg#1r1n,1.0
245307666.jpg#1r1c,0.0
3497069793.jpg#2r1e,2.0
3497069793.jpg#2r1c,1.0
3497069793.jpg#2r1n,2.0
4678320536.jpg#1r1e,2.0
4678320536.jpg#1r1c,1.0
4678320536.jpg#1r1n,1.0
3614130083.jpg#2r1n,1.0
3614130083.jpg#2r1c,2.0
3614130083.jpg#2r1e,2.0
254445389.jpg#2r1c,2.0
254445389.jpg#2r1n,1.0
254445389.jpg#2r1e,1.0
2542163492.jpg#0r1n,1.0
2542163492.jpg#0r1c,0.0
2542163492.jpg#0r1e,2.0
241347391.jpg#3r1n,0.0
241347391.jpg#3r1c,1.0
241347391.jpg#3r1e,2.0
2647062476.jpg#2r1c,0.0
2647062476.jpg#2r1e,0.0
2647062476.jpg#2r1n,1.0
3027421269.jpg#1r1c,1.0
3027421269.jpg#1r1n,1.0
3027421269.jpg#1r1e,0.0
4850474112.jpg#0r1n,1.0
4850474112.jpg#0r1c,1.0
4850474112.jpg#0r1e,0.0
3182504961.jpg#1r1n,1.0
3182504961.jpg#1r1c,0.0
3182504961.jpg#1r1e,2.0
4610444848.jpg#0r1e,1.0
4610444848.jpg#0r1c,0.0
4610444848.jpg#0r1n,1.0
2552931945.jpg#4r1e,0.0
2552931945.jpg#4r1n,1.0
2552931945.jpg#4r1c,1.0
5293382329.jpg#0r1c,0.0
5293382329.jpg#0r1n,1.0
5293382329.jpg#0r1e,2.0
264141937.jpg#0r1c,1.0
264141937.jpg#0r1e,1.0
264141937.jpg#0r1n,1.0
3034585889.jpg#1r1n,2.0
3034585889.jpg#1r1c,1.0
3034585889.jpg#1r1e,0.0
3266399073.jpg#4r1e,1.0
3266399073.jpg#4r1c,0.0
3266399073.jpg#4r1n,1.0
3882399405.jpg#3r1e,2.0
3882399405.jpg#3r1c,1.0
3882399405.jpg#3r1n,1.0
2466412466.jpg#4r1c,2.0
2466412466.jpg#4r1n,0.0
2466412466.jpg#4r1e,1.0
2631300484.jpg#0r1n,1.0
2631300484.jpg#0r1e,0.0
2631300484.jpg#0r1c,1.0
2129341575.jpg#4r1c,1.0
2129341575.jpg#4r1n,2.0
2129341575.jpg#4r1e,1.0
2129341575.jpg#0r1n,0.0
2129341575.jpg#0r1e,2.0
2129341575.jpg#0r1c,2.0
4720431530.jpg#3r1n,1.0
4720431530.jpg#3r1c,1.0
4720431530.jpg#3r1e,1.0
1975531316.jpg#0r1c,1.0
1975531316.jpg#0r1n,0.0
1975531316.jpg#0r1e,2.0
2344898759.jpg#0r1n,2.0
2344898759.jpg#0r1c,1.0
2344898759.jpg#0r1e,1.0
486894388.jpg#3r1c,2.0
486894388.jpg#3r1n,0.0
486894388.jpg#3r1e,1.0
3091177347.jpg#2r1e,1.0
3091177347.jpg#2r1c,0.0
7148191955.jpg#0r1c,2.0
7148191955.jpg#0r1e,1.0
7148191955.jpg#0r1n,2.0
7148191955.jpg#2r1c,2.0
7148191955.jpg#2r1e,2.0
7148191955.jpg#2r1n,2.0
4799796561.jpg#4r1c,1.0
4799796561.jpg#4r1e,0.0
4799796561.jpg#4r1n,1.0
2653617835.jpg#0r1n,1.0
2653617835.jpg#0r1c,1.0
2653617835.jpg#0r1e,1.0
2124926718.jpg#2r1n,2.0
2124926718.jpg#2r1c,1.0
2124926718.jpg#2r1e,2.0
4813951931.jpg#3r1n,0.0
4813951931.jpg#3r1c,1.0
4813951931.jpg#3r1e,2.0
3287383259.jpg#3r1n,0.0
3287383259.jpg#3r1e,0.0
3287383259.jpg#3r1c,0.0
6864524045.jpg#0r1c,2.0
6864524045.jpg#0r1e,1.0
6190299977.jpg#1r1e,1.0
6190299977.jpg#1r1c,0.0
6190299977.jpg#1r1n,1.0
3726700898.jpg#1r1c,1.0
3726700898.jpg#1r1e,2.0
3726700898.jpg#1r1n,2.0
4916474078.jpg#0r1e,2.0
4916474078.jpg#0r1n,1.0
455994083.jpg#2r1e,0.0
455994083.jpg#2r1c,0.0
455994083.jpg#2r1n,2.0
4682065369.jpg#2r1c,1.0
4682065369.jpg#2r1e,0.0
4682065369.jpg#2r1n,1.0
4267614055.jpg#0r1c,0.0
4267614055.jpg#0r1n,0.0
4267614055.jpg#0r1e,1.0
4817935794.jpg#4r1c,0.0
4817935794.jpg#4r1e,1.0
4817935794.jpg#4r1n,1.0
3255482333.jpg#2r1e,2.0
3255482333.jpg#2r1n,0.0
3255482333.jpg#2r1c,1.0
3179833180.jpg#0r1e,2.0
3179833180.jpg#0r1c,0.0
3179833180.jpg#0r1n,2.0
3685373706.jpg#2r1e,0.0
3685373706.jpg#2r1n,2.0
3685373706.jpg#2r1c,1.0
2738379929.jpg#4r1c,0.0
2738379929.jpg#4r1e,1.0
2738379929.jpg#4r1n,2.0
4151424348.jpg#2r1c,0.0
4151424348.jpg#2r1e,0.0
4151424348.jpg#2r1n,1.0
4910904772.jpg#0r1e,0.0
4910904772.jpg#0r1n,1.0
4910904772.jpg#0r1c,0.0
45427454.jpg#4r1n,2.0
45427454.jpg#4r1e,2.0
45427454.jpg#4r1c,0.0
6956922556.jpg#1r1e,1.0
6956922556.jpg#1r1c,1.0
6956922556.jpg#1r1n,0.0
7396934178.jpg#4r1n,0.0
7396934178.jpg#4r1c,2.0
7396934178.jpg#4r1e,1.0
4917332111.jpg#2r1n,2.0
4917332111.jpg#2r1c,1.0
4917332111.jpg#2r1e,0.0
2416964653.jpg#3r1c,1.0
2416964653.jpg#3r1n,0.0
2416964653.jpg#3r1e,1.0
3426789838.jpg#3r1e,2.0
3426789838.jpg#3r1n,0.0
3426789838.jpg#3r1c,1.0
2691641332.jpg#4r1c,0.0
2691641332.jpg#4r1e,1.0
2691641332.jpg#4r1n,1.0
2644470867.jpg#3r1e,1.0
2644470867.jpg#3r1n,1.0
2644470867.jpg#3r1c,2.0
4953626913.jpg#0r1e,0.0
4953626913.jpg#0r1c,0.0
4953626913.jpg#0r1n,1.0
322628645.jpg#0r1n,1.0
322628645.jpg#0r1e,0.0
322628645.jpg#0r1c,1.0
5821273816.jpg#1r1n,1.0
5821273816.jpg#1r1c,0.0
5821273816.jpg#1r1e,2.0
3485425825.jpg#2r1e,1.0
3485425825.jpg#2r1c,2.0
2131732576.jpg#2r1c,0.0
2131732576.jpg#2r1n,1.0
2131732576.jpg#2r1e,0.0
3173928684.jpg#4r1n,1.0
3173928684.jpg#4r1e,2.0
3173928684.jpg#4r1c,0.0
3152291140.jpg#0r1n,2.0
3152291140.jpg#0r1e,1.0
3152291140.jpg#0r1c,1.0
2054584135.jpg#1r1e,1.0
2054584135.jpg#1r1c,2.0
2054584135.jpg#1r1n,0.0
3945002182.jpg#1r1c,0.0
3945002182.jpg#1r1n,0.0
3945002182.jpg#1r1e,1.0
4535433884.jpg#3r1n,0.0
4535433884.jpg#3r1c,2.0
4535433884.jpg#3r1e,1.0
2193223202.jpg#0r1e,2.0
2193223202.jpg#0r1n,0.0
2193223202.jpg#0r1c,1.0
3844096151.jpg#2r1c,1.0
3844096151.jpg#2r1n,2.0
3844096151.jpg#2r1e,2.0
2092223894.jpg#1r1n,0.0
2092223894.jpg#1r1e,1.0
2092223894.jpg#1r1c,2.0
798343627.jpg#4r1n,0.0
798343627.jpg#4r1c,0.0
798343627.jpg#4r1e,0.0
2690538407.jpg#4r1e,2.0
2690538407.jpg#4r1c,1.0
2690538407.jpg#4r1n,0.0
6273115722.jpg#1r1e,1.0
6273115722.jpg#1r1c,2.0
6273115722.jpg#1r1n,2.0
4557545329.jpg#0r1n,0.0
4557545329.jpg#0r1e,0.0
4557545329.jpg#0r1c,2.0
2096630557.jpg#0r1n,0.0
2096630557.jpg#0r1c,1.0
2096630557.jpg#3r1n,2.0
2096630557.jpg#3r1e,2.0
2096630557.jpg#3r1c,1.0
207731022.jpg#1r1e,2.0
207731022.jpg#1r1c,2.0
207731022.jpg#1r1n,2.0
7300424828.jpg#4r1c,0.0
7300424828.jpg#4r1e,1.0
7300424828.jpg#4r1n,2.0
3164195421.jpg#2r1c,0.0
3164195421.jpg#2r1n,1.0
2586028627.jpg#4r1c,0.0
2586028627.jpg#4r1n,0.0
2586028627.jpg#4r1e,1.0
2586028627.jpg#1r1c,1.0
2586028627.jpg#1r1e,0.0
2586028627.jpg#1r1n,0.0
6540766147.jpg#4r1c,2.0
6540766147.jpg#4r1n,1.0
6540766147.jpg#4r1e,0.0
405698513.jpg#2r1c,1.0
405698513.jpg#2r1n,0.0
405698513.jpg#2r1e,0.0
3266913175.jpg#2r1c,1.0
3266913175.jpg#2r1n,1.0
3266913175.jpg#2r1e,0.0
963730324.jpg#2r1e,1.0
963730324.jpg#2r1n,0.0
963730324.jpg#2r1c,2.0
334052203.jpg#4r1c,2.0
334052203.jpg#4r1n,1.0
334052203.jpg#4r1e,0.0
2536876757.jpg#2r1n,1.0
2536876757.jpg#2r1e,0.0
2536876757.jpg#2r1c,2.0
5921627737.jpg#1r1e,1.0
5921627737.jpg#1r1c,2.0
5921627737.jpg#1r1n,0.0
2332806484.jpg#0r1n,1.0
2332806484.jpg#0r1c,1.0
2332806484.jpg#0r1e,1.0
3983874347.jpg#0r1c,2.0
3983874347.jpg#0r1n,1.0
3983874347.jpg#0r1e,0.0
245815603.jpg#4r1c,1.0
245815603.jpg#4r1e,1.0
245815603.jpg#4r1n,1.0
779266595.jpg#1r1n,2.0
779266595.jpg#1r1c,0.0
779266595.jpg#1r1e,1.0
3990927873.jpg#4r1n,1.0
